commebola,Unnamed: 0,X,hh_gps.latitude,hh_gps.longitude,marketclean,marketcomsum,marketmatch,hh_gps.altitude,hhnum,comm_dist_oth,drink_wat,water_time,toilet,floor,treat_time,birth_main,birth_loc,birth_time,comm_health,ch_or3_num,ch_or3_time,floor_oth,ch_or1_time,ch_or4_time,ch_or2_num,ch_or2_time,mark_other,finalend,drought,fire,distnone,othdist,clinunsp,trad,lgmoh,RedCross,cHWComm,WorkOth,fruit,wednesday,thursday,friday,saturday,whmatch,relclean,instanceName,deviceId,namevillage.1.altvillage,loc_adm1,loc_adm2,URBAN_OR_RURAL,OTHER_DETAILS,treat_mult,birth_mult,marktype,markday,border_crossing_type,border_crossing_name,border_crossing_dest,epidemic_specifics,treat_loc_specify,birmatron,loc_adm3,loc_adm4,District,Secteur_Rural,name_village,name_part_village,QUARTIER_OU_DISTRICT,alts_secteur_rurale.0.alt_secteur_rurale,names_part_village.4.alt_part_village,alt_secteur_urbain,date,alts_village.0.altvillage.1,alts_village.2.altvillage.1,constituency,gsm_service,birhome,instanceId,namevill,name_village
0,2556,2556,9.478428333,-12.8071,Moussaya,0,uuid: newrow1,111.2,3,,8,15,10,1,120,5,2,120,1,999995,999995,,1,999995,999995,999995,"Riz,vêtements",5/24/2016 11:16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,999995,Donguhébouramayah,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070227374,999995,basse_guinee,kindia,2,Après korobougni,6,6,1 2 3 4 5 97,95,999995,,,,Moussayah centre,0,forecariah,moussayah,Kofio,Bokhou,Donguhébouramayah,995,,,,,5/24/2016,999995,999995,999995,999995,999995,uuid:1f8aa37b-82a7-4ac2-bd24-46ef493446ec,Donguhébouramayah,Donguhébouramayah
0,8,8,7.281871667000001,-8.860225,Naapa,0,uuid:d4678211-0a83-4128-a0e9-477a79b52670,298.0,200,,8,60,10,97,60,14,2,60,3,3,1,Banco,999995,999995,999995,999995,,5/25/2016 14:07,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,999995,Naapa,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070440266,999995,guinee_forestiere,nzerekore,2,A côté du marigot Dei,6,6,,6,2,Route Libéria,Leigain,,Gampa centre,0,yomou,diecke,Gampa,Deila,995,995,,,,,5/25/2016,999995,999995,999995,999995,999995,uuid:175d7c2a-c4a7-4363-b240-06b0bc901d7e,Deila,995
0,3658,3657,7.20622,-9.030063333300001,999995,0,999999,268.6,8,,7,12,10,1,35,999999,999999,999999,95,999999,999999,,999999,999999,999999,999999,,2016-03-29 09:29:01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,999999,999995,Liberia_Community_Survey_v18,imei:357835070234339,,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,uuid:1d5542d8-abcb-4ef3-aae6-bdeb256945d6,Batu village,999995
0,6100,6099,8.7115466667,-10.6641716667,Bambaa market,1,uuid:f92d3ab8-c259-4fca-9cd5-0c1da10ce992,540.1,136,,99,30,6,1,200,5,2,200,4,999995,999995,,999995,999995,999995,999995,,2016-07-21 13:06:01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,999995,Bambaa,Sierra_Leone_Community_Survey_V_0_7_0,imei:357835070235997,,kono,soa,2,Plantations,95,95,3 5,95,999995,,,,Kainkodu,0,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,Town,Old town,26,1,0,uuid:f92d3ab8-c259-4fca-9cd5-0c1da10ce992,Bambaa,999995
0,2427,2427,9.398716667,-12.97579667,Famorya,0,999995,39.9,120,,3,20,3,1,5,5,1,1,1 2 3,2,1,,1,999995,2,1,Huile rouge,5/24/2016 9:08,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,uuid:9d59abf9-c054-42f9-bf1f-a98dceccc2f1,Bokaria,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070229214,999995,basse_guinee,kindia,2,,1,1,1 2 3 4 5 97,2,999995,,,,,0,forecariah,kaliah,Bokaria centre,Bokaria centre,995,995,,,,,5/24/2016,999995,999995,999995,999995,999995,uuid:9d59abf9-c054-42f9-bf1f-a98dceccc2f1,Bokaria centre,995
0,1815,1815,8.823414999999999,-10.43151833,Kassadou,0,999995,410.7,48,,8,30,10,1,999995,8,2,240,3,3,2,,999995,999995,999995,999995,"Maïs, patate,banane",5/26/2016 7:14,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,999995,Touladou,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070228638,999995,guinee_forestiere,nzerekore,2,Le marigot,,95,2 3 4 5 97,3,999995,,,,,0,gueckedou,kassadou,Seredou,Touladou,995,995,,,,,5/26/2016,999995,999995,999995,999995,999995,uuid:11aa0ed5-9d7b-4f5f-ad55-f917286e0363,Touladou,995
0,2275,2275,9.306946667,-12.96893333,Farmoreah,0,uuid:c26542f7-032a-4bbf-a1ca-9492b20b5822,43.4,7,,3,60,6,1,450,5,2,9995,2 3,999,2,,999995,999995,999,2,,5/23/2016 18:51,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,uuid:c26542f7-032a-4bbf-a1ca-9492b20b5822,Hériko,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070225212,999995,basse_guinee,kindia,2,Situé à l'est de la commune rurale de Farmoriah,95,95,,2,999995,,,,Farmoriah,0,forecariah,farmoriah,Tambayah,Tambayah,Hérikô kiranenet,Hérikô,,,,,5/23/2016,999995,999995,999995,999995,999995,uuid:d60760b7-2032-4f67-bfec-f6e87c1efb2d,Hérikô kiranenet,Hérikô kiranenet
0,1012,1012,8.546036667000001,-10.59233,Fagamadou,103,uuid:8d2bc8d7-573e-4f0b-9483-9a0a251f6162,366.6,30,,6,10,10,1,6,1,1,6,3,2,1,,999995,999995,999995,999995,"Riz,huile rouge,savon,café,cacao.....",5/10/2016 10:52,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,uuid:a3a0a746-1dd3-4f1e-a08d-b9bd5d941db9,Gbagbabèngou,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070227747,999995,guinee_forestiere,nzerekore,2,Après dankongo tu viens diraitement dans notre secteur gbagbabengou,1,1,2 3 4 5 97,3,1,Gbagbabengou,Djigbèma,,,0,gueckedou,fangamadou,Sowadou,Gbagbabèngou,995,,,,,,5/10/2016,999995,999995,999995,999995,999995,uuid:423c460f-bfe7-4520-941e-01dfd81560c6,Gbagbabèngou,995
0,4862,4861,7.2190416667,-11.3226,Gofor,0,uuid:4346cf7a-dab6-4f00-b981-8f3c0f7b793e,56.2,30,,7,15,10,1,120,5,2,120,99,999995,999995,,999995,999995,999995,999995,,2016-07-19 13:29:12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,uuid:4346cf7a-dab6-4f00-b981-8f3c0f7b793e,NZ MX Senehunone,Sierra_Leone_Community_Survey_V_0_7_0,imei:357835070231251,Senehun one,pujehun,soro_gbema,2,Productive land,15,95,3 4 5,3,999995,,,,Go for Makpele,0,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,Village,Old,91,1,0,uuid:06300860-6393-42cd-806f-104a2eb458d5,NZ MX Senehunone,999995
0,1068,1068,8.552816667,-10.25579,999995,0,999995,507.6,82,,11,45,10,99,999995,999995,999995,999995,,999995,999995,,999995,999995,999995,999995,,5/10/2016 15:31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999995,999995,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070227077,999995,guinee_forestiere,nzerekore,2,Sur la coligne,,,,,999995,,,"Dicentery,le palu",,0,gueckedou,termassadou,Teldou,Mah tonqui,Mah tonqui,,,,,,5/10/2016,999995,999995,999995,999995,999995,uuid:562ecaea-5a4a-49dc-8230-2c8201fb33f6,Mah tonqui,Mah tonqui
0,1992,1992,9.102188332999999,-10.491530000000001,999995,0,999995,451.9,9999,,999995,999995,999995,999995,999995,999995,999995,999995,,999995,999995,,999995,999995,999995,999995,,5/24/2016 18:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999995,999995,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070227317,999995,haute_guinee,faranah,2,"Dans la plaine ,et à côté de la à le (montagne)",,,,,999995,,,,,0,faranah,kobikoro,Balladou,Millimou,995,995,,,,,5/24/2016,999995,999995,999995,999995,999995,uuid:85a25ffe-1f86-4a1b-ac9d-1cac9a14161e,Millimou,995
0,3971,3970,7.6092666667,-9.406655,Yarpuah Market,0,uuid:88b852ee-64bf-4951-a1ba-bb2c7180529d,324.4,52,,5,10,6,1,4,5,2,345,3,1,3,,999999,999999,999999,999999,,2015-01-15 16:14:49,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,uuid:88b852ee-64bf-4951-a1ba-bb2c7180529d,Mongulorhun Town,Liberia_Community_Survey_v18,imei:357835070235641,,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,uuid:addeb7de-dc92-40d3-8274-b3943c25162f,Yarpuah Faryanpulu,999995
0,5106,5105,7.9204316667,-10.6367766667,Daru,0,999995,211.1,20,,2,10,3,1,120,6,2,25,1 4,999995,999995,,1,999995,999995,999995,"Maggie salt,clothes",2016-06-11 11:47:51,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,uuid:87383301-ea3b-4487-891a-b7abf9e0390c,Kamatahun,Sierra_Leone_Community_Survey_V_0_7_0,imei:357835070227820,,kailahun,dea,2,From gbadivulahun to Baoma you will reach a junction on you left hand side is leading to kamatahun before entering in the town there is a big hill and you will be standing under the seen the town,95,13,3 97,3,999995,,,,Sienga,0,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,Town,Old Kamatahun,5,1,0,uuid:d27538e5-cfac-44df-8c24-edc0b9e7ffbb,Kamatahun,999995
0,3868,3867,7.37215,-9.5105533333,Gbalatuah Market,0,uuid:63c32c05-6067-4937-9304-284a74608197,334.3,80,,7,11,3,1,490,5,2,520,97,999999,999999,,999999,1,999999,999999,,2016-03-24 13:41:26,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,999999,Sadu pumbor town,Liberia_Community_Survey_v18,imei:357835070229107,,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,uuid:c7bde454-6db5-4c8a-8e41-39430d87599d,Kpotoi Village,999995
0,6423,6422,9.040746666699999,-10.64541,Yarawadu,5,uuid:e85065e3-3ce7-4783-b93f-d96b7bbb769b,642.4,200,,5,3,6,2,3,6,1,1,1 3,4,1,,1,999995,999995,999995,"Palm oil,pepper, groundnut",2016-06-11 11:44:14,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,uuid:e85065e3-3ce7-4783-b93f-d96b7bbb769b,Yarawadu,Sierra_Leone_Community_Survey_V_0_7_0,imei:357835070227028,,koinadugu,neya,2,No,95,95,2 3 4 5 97,2,2,Kolodiakoro Crossing,Bendu,,,0,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,Town,New Yarawadu,45,1,0,uuid:e85065e3-3ce7-4783-b93f-d96b7bbb769b,Yarawadu,999995
0,3049,3049,9.976693333,-11.13607333,Heremakono,0,uuid:fc5c1873-0cb6-44d6-b543-179eb89b620d,477.0,14,,8,120,10,1,120,5,2,120,95,999995,999995,,999995,999995,999995,999995,"Habits,médicament, produits agricole,",5/10/2016 15:53,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,uuid:fc5c1873-0cb6-44d6-b543-179eb89b620d,SolimanBendougou,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070213069,999995,haute_guinee,faranah,2,Arrivée Gueafari tu prend la route de Bendougou à droite.,5,5,1 2 3 4 5 97,3,1,Frontières de Gueafari,Kaliyèrè,,Heremakonon Centre,0,faranah,heremakono,Gueafari,SolimanBendougou,995,995,,,,,5/10/2016,999995,999995,999995,999995,999995,uuid:258e2f20-740d-4f4e-9e85-edb834dde6e5,SolimanBendougou,995
0,782,782,8.516873333,-10.28435333,Nongoa,0,uuid:0feb3800-a4f3-4711-bf7b-d0b3770c32e6,446.3,21,,3,1,10,1,120,13,1,1,95,999995,999995,,999995,999995,999995,999995,,5/23/2016 12:21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,999995,Koladou,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070224082,999995,guinee_forestiere,nzerekore,2,",Situé au bord de la route de Nongoa, à 6km de Nongoa",10,95,1 2 3 4 5,2,999995,,,,Tomadou,0,gueckedou,nongoa,Tomandou,Feingbema,Koladou,,,,,,5/23/2016,999995,999995,999995,999995,999995,uuid:de403075-eb77-48d0-9232-a61be1ecb314,Koladou,Koladou
0,6988,6987,9.82575,-11.8431516667,Fadugu,0,999995,298.7,200,,8,45,6,1,10,15,1,5,2 3,1,1,,999995,999995,1,3,,2016-06-11 21:13:06,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,uuid:0e8e5c41-47fc-46da-a307-6cfadd44d123,Kambalia,Sierra_Leone_Community_Survey_V_0_7_0,imei:357835070213457,,koinadugu,wara_wara_bafod,2,Flat ground,11,16,,5,999995,,,,,0,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,Village,Old kambalia,47,1,1,uuid:0e8e5c41-47fc-46da-a307-6cfadd44d123,Kambalia,999995
0,1750,1750,8.707785000000001,-10.399610000000001,Koundou,0,uuid:8ce0ef6d-d843-4241-8ac1-4025ab550007,422.0,25,,7,20,6,1,180,14,1,1,95,999995,999995,,999995,999995,999995,999995,,5/24/2016 8:46,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,999995,Koundou,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070234107,999995,guinee_forestiere,nzerekore,2,Une case ronde à la rentrée du village,11,5,4 5,1,999995,,,,Koundou ses un CRD,0,gueckedou,koundou,Yende bawa,Balladou g'nimily,Bardou,995,,,,,5/24/2016,999995,999995,999995,999995,999995,uuid:e7c4fae6-5b7c-459f-b312-6d3a12a20f39,Bardou,Bardou
0,2792,2792,9.697980000000001,-12.80854167,Sikhourou,0,uuid:76ecfb30-a732-4ceb-9832-dd540fefc328,111.6,12,,8,240,10,1,360,6,2,270,3 4,8,1,,999995,999995,999995,999995,"Condiment, habillement",5/24/2016 19:52,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,uuid:9a7d7df8-c645-4509-b939-21983775b3f5,Kanti,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070233844,999995,basse_guinee,kindia,2,A côté du mont Benna,95,14 95,97,7,999995,,,,Gombokhory,1,forecariah,sikhourou,Gombokhory,Kanti,995,995,,,,,5/24/2016,999995,999995,999995,999995,999995,uuid:2a80e31e-d267-474e-a231-9715660cd957,Kanti,995
1,1092,1092,8.554316667,-10.12597333,999995,0,999995,480.0,446,Les rues,11,40,3,5,20,999995,999995,999995,,999995,999995,,999995,999995,999995,999995,,5/11/2016 14:26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,999995,999995,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070227077,999995,guinee_forestiere,nzerekore,1,La médecine chinior,98 99,,,,999995,,,,,0,gueckedou,gueckedou_ctre,,,,,Magara,,,,5/10/2016,999995,999995,999995,999995,999995,uuid:8abd290f-6f2b-4541-8fb4-097a55f57d4d,gueckedou_ctre,
0,4960,4959,7.422243333300001,-11.22155,Gorahun,0,999995,119.3,42,Someone lost his way,8,20,9,1,240,5,2,240,1 3 4,3,1,,1,999995,999995,999995,Condiments. Rice. Palm oil.,2016-06-16 18:00:12,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,999995,999995,Sierra_Leone_Community_Survey_V_0_7_0,imei:357835070230410,,kenema,tunkia,2,Orange tree,10 97,10 14,2 3 4 5 97,1,999995,,,,Gorahun,1,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,Town,Lower Gorahun,19,2,0,uuid:0b53d89a-8324-4bcb-9996-ee9231023bc7,Ngedema,999995
0,6130,6129,8.75204,-10.806035000000001,Komba yendeh,0,uuid:666f34eb-6517-420a-be88-7501a26ae822,400.2,13,,11,60,97,1,120,6,2,120,95,999995,999995,,999995,999995,999995,999995,,2016-06-11 16:54:57,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,uuid:a949869e-28c5-44e7-b542-baab04ced943,Senehun,Sierra_Leone_Community_Survey_V_0_7_0,imei:357835070233182,,kono,lei,2,It a new settlement,95,95,,5,999995,,,,Bandasuma,0,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,Village,New,27,1,0,uuid:4f430605-ec1b-4ebe-8690-9117346c92e4,Bandu,999995
0,5840,5839,8.47273,-10.282795,Koindu,0,uuid:65ec4807-a026-471a-a766-71a0c0b3e84a,426.5,53,,7,40,10,2,180,1,2,180,1 2 3 4 97,15,3,,3,3,10,3,Dry goods,2016-06-09 09:46:17,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,,Baidu,Sierra_Leone_Community_Survey_V_0_7_0,imei:357835070233943,,kailahun,kissi_teng,1,The village after you will have to see the custom houses to words Liberia border,95,95,1 3 4 5 97,4,1,Baidu crossing point,Mendecorma,Dahearria,Koindu,0,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,,,3,1,0,uuid:36271ce8-959a-4f2c-9b38-57f98266e115,Baidu,999995
0,2609,2609,9.5066,-12.765125,Koffio,0,uuid:5e77c8a7-85fc-46a0-92cb-05f1528adb0e,79.1,5,,8,12,6,1,190,5,2,190,1,999995,999995,,1,999995,999995,999995,,5/23/2016 17:32,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,999995,Wonkifon centre,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070227374,999995,basse_guinee,kindia,2,Au nord /Est de wonkifon,5,7,1 2 3 4 5,6,999995,,,,Moussayah centre,0,forecariah,moussayah,Kofio,Wonkifon,Louganmé,995,,,,,5/23/2016,999995,999995,999995,999995,999995,uuid:1128b9a5-28dd-4277-99f2-79fda78c5081,Louganmé,Louganmé
0,5902,5901,8.534663333300001,-10.7080533333,Kainkordu,0,999995,365.9,8,,11,40,6,1,30,6,2,30,2 3,2,2,,999995,999995,2,2,"Salt, Maggi, clothes, shoes, rice etc.",2016-06-17 03:49:32,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,uuid:a2fc70d9-5dd2-4241-a770-8bdbcaa70d86,Bandasuma,Sierra_Leone_Community_Survey_V_0_7_0,imei:357835070215692,,kono,soa,2,Located on a level ground near Bandasuma,95,6,3 97,6,999995,,,,Bandasuma,0,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,Village,Mofindor,26,2,0,uuid:fa36fa8e-15d9-444a-99ac-935349a5a51a,Mofindor,999995
0,2291,2291,9.312116667,-13.09931333,Farmoreah,0,uuid:c26542f7-032a-4bbf-a1ca-9492b20b5822,41.4,6,,7,75,6,1,630,1,2,9995,,999,2,,2,999995,999,2,"Oranges, banane, huile rouge,...",5/5/2016 18:22,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,uuid:3e55038c-92c7-47ea-b865-617298826a99,Fandiékhouré ta fory,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070212970,999995,basse_guinee,kindia,2,,95,95,1 2 3 4 5 97,2,999995,,,,FARMORIAH centre,0,forecariah,farmoriah,Forodougou,Lassoyah,Fandiékhouré ta fory,,,,,,5/5/2016,999995,999995,999995,999995,999995,uuid:a5ca3e55-1aa4-47a6-a222-bf2511869ece,Fandiékhouré ta fory,Fandiékhouré ta fory
0,1728,1728,8.690626667,-10.46824667,Koundou,0,uuid:8ce0ef6d-d843-4241-8ac1-4025ab550007,341.1,12,,11,69,10,3,90,14,1,8,3,6,1,,999995,999995,999995,999995,,5/5/2016 19:17,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,999995,Lewa,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070224587,999995,guinee_forestiere,nzerekore,2,Sur la route,11,5,1 2 3 4 5,1,1,Port de mano,Toffa owede,,District. Central,0,gueckedou,koundou,Sofedou,Yende ,Mano,995,,,,,5/5/2016,999995,999995,999995,999995,999995,uuid:bc6607e8-d99e-45e4-9043-ab857397a395,Mano,Mano
0,611,611,8.482208332999999,-10.51065,Ouende Kenema,0,uuid:ffe05835-4b4c-4051-a4e6-7e35b452a59b,378.6,24,,3,20,10,1,120,16,1,10,4,999995,999995,,999995,999995,999995,999995,,5/4/2016 14:58,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,999995,Lépalalo,Guinee_Sondage_Communautaire_V1-4-4,imei:357835070232507,999995,guinee_forestiere,nzerekore,2,Sur route de Koundou,11,6,3 4 5,5,999995,,,,Centre de Santé de Ouendé kenema,0,gueckedou,ouende_kenema,Dogbodou,Kèssèdou,Lépalalo,995,,999995,999995,,5/4/2016,999995,999995,999995,999995,999995,uuid:d547594a-ceeb-4634-84c1-79c50d6b789c,Lépalalo,Lépalalo
0,344,344,8.339161667,-10.54380333,Ouende Kenema,127,uuid:ffe05835-4b4c-4051-a4e6-7e35b452a59b,317.2,7,,8,60,97,1,999995,16,1,2,95,999995,999995,,999995,999995,999995,999995,,5/5/2016 9:49,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,999995,N'Gouahou,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070233257,999995,guinee_forestiere,nzerekore,2,À La Rentré Du Village Y'a Un Orangier Et Un Goyavier,,95,1 2 3 4 5,5,999995,,,,,0,gueckedou,ouende_kenema,N'gouahou,Tongolo,Gbeyama,Gbeyama,,,,,5/5/2016,999995,999995,999995,999995,999995,uuid:b8f94bd7-c292-499e-8060-1af3cb7a2923,Gbeyama,Gbeyama
0,5614,5613,8.357438333300001,-10.3050666667,Buedu,0,uuid:f83fceaf-de2b-4a78-bbcd-971afbb85f52,447.9,10,,7,10,10,1,45,5,2,60,3,6,3,,999995,999995,999995,999995,"Palm oil Maggi, vegetables and dry goods",2016-06-22 21:48:32,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,,Bamba,Sierra_Leone_Community_Survey_V_0_7_0,imei:357835070233943,,kailahun,kissi_tongi,2,There are a lots of country trees round the village and a hut at the center of the village covered with palm tarches .,95,95,1 3 4 5 97,5,2,Benkissi crossing point,Worsonga village,,Sandia health center,0,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,A village,Upper pokorli,4,1,0,uuid:61ad8b91-a11a-4fe2-94da-aecc3b25a884,Bendu,999995
0,3751,3750,7.264493333300001,-9.284310000000001,Naama,0,uuid:44bfa6f7-19a1-4b88-b938-f44c3980ab28,374.9,35,,11,15,10,1,240,5,2,240,98,999999,999999,,999999,999999,999999,999999,"Oil, rice, fish",2015-01-06 14:59:42,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,uuid:44bfa6f7-19a1-4b88-b938-f44c3980ab28,Doupa,Liberia_Community_Survey_v18,imei:357835070233067,,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,uuid:2cedec1a-d165-44c0-bee7-e92f05f5646d,Dianenahn,999995
0,3216,3216,10.046035,-11.66110667,Soutoura,0,uuid:ef3b28c7-645c-4257-84a4-7cd2499afa49,361.4,4,,8,10,6,1,999995,6,999995,999995,1,999995,999995,,2,999995,999995,999995,,5/25/2016 6:06,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,999995,Dindeya,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070232333,999995,moyenne_guinee,mamou,2,Coucouya,,,1 2 3 4 5,4,999995,,,,,0,mamou,oure_kaba,Sitakoto,Telico2,Dindeya,Coucouya,,,,,5/24/2016,999995,999995,999995,999995,999995,uuid:53ee02d9-0c9c-484c-a388-6101e054311e,Dindeya,Dindeya
0,98,98,7.517978332999999,-8.72012,Kpao,0,uuid:7f374fac-9607-4179-b630-1746c19ab05b,429.5,150,,8,30,10,97,120,14,1,3,1 3,3,1,Banco,2,999995,999995,999995,,5/24/2016 13:23,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,999995,Diapele l,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070440266,999995,guinee_forestiere,nzerekore,2,A côté du fleuve mani a 1km du Libéria,11,6,,5,2,Route Libéria,Bintho,,Kpao Centre,0,nzerekore,bounouma,Gossopa,Diapele l,995,995,,,,,5/24/2016,999995,999995,999995,999995,999995,uuid:3245b415-be8d-442f-aaf8-ba78d9433daa,Diapele l,995
0,4510,4509,8.3872983333,-9.82282,Balayan Village,0,999999,602.4,10,,7,30,3,1,90,5,2,90,1,999999,999999,,3,999999,999999,999999,,2015-01-05 19:12:18,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,uuid:33f4fa82-e387-4082-8961-9abca757b5c0,Kozmai Town,Liberia_Community_Survey_v18,imei:357835070233851,,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,uuid:6233367c-4833-4375-b40b-88533b30f7ec,Balayan village,999995
0,1538,1538,8.621468333,-10.28064167,Mongo,0,uuid:6fb29b1f-324c-4728-b0d6-b9ad85a0c3e8,418.4,5,,7,30,10,1,45,6,2,45,95,999995,999995,,999995,999995,999995,999995,,5/9/2016 14:39,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,uuid:4d645a6c-4d44-4366-9a4c-7a413615cdb0,Mongo,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070212913,999995,guinee_forestiere,nzerekore,2,Sur la route de kondou,95,16,3 4 5,5,1,Badakoro,Kondjo,,Mongo marché,0,gueckedou,termassadou,Pakedou,Pakedou,Massadou Pô mbö,995,,,,,5/9/2016,999995,999995,999995,999995,999995,uuid:102bf5e6-e9be-46ec-941c-84f4d8d48673,Massadou Pô mbö,Massadou Pô mbö
0,3589,3588,7.143345,-8.9053383333,Gipo Market,2,uuid:b3ed4457-6c5a-49ca-bd9c-3c2333175d69,286.5,1592,,3,5,6,1,5,5,2,5,1 97,999999,999999,,1,1,999999,999999,"Soap, rice",2016-03-29 10:24:51,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,999999,Ngeasue paikongor,Liberia_Community_Survey_v18,imei:357835070227739,,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,uuid:b3ed4457-6c5a-49ca-bd9c-3c2333175d69,Gipo Township,999995
0,3649,3648,7.198494999999999,-9.2067183333,Bellemue Dry Rice Market,0,uuid:3ea8def3-6b95-4bde-af50-1b3d76227bff,304.5,28,,1,3,10,1,35,5,2,30,1 3,3,1,,2,999999,999999,999999,,2016-03-24 11:18:28,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,uuid:3ea8def3-6b95-4bde-af50-1b3d76227bff,Bellemu,Liberia_Community_Survey_v18,imei:357835070233182,,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,uuid:4d0c0ef3-d49d-4d05-9e85-640c6b854ff1,Gbono Paye,999995
